order_id,store_id,customer_id,order_ts,payment_type,discount_pct
O4200003161,3,898,2025-08-26T16:39:00,mobile,0.02
O4200003162,6,1551,2025-08-26T17:03:00,card,0.0
O4200003163,9,579,2025-08-26T17:03:00,card,0.09
O4200003164,9,1162,2025-08-26T17:15:00,cash,0.03
O4200003165,9,636,2025-08-26T17:17:00,card,0.03
O4200003166,9,694,2025-08-26T17:18:00,card,0.04
O4200003167,2,268,2025-08-26T17:22:00,card,0.07
O4200003168,9,163,2025-08-26T17:23:00,cash,0.0
O4200003169,10,766,2025-08-26T17:27:00,card,0.04
O4200003170,2,1867,2025-08-26T17:29:00,card,0.0
O4200003171,7,860,2025-08-26T17:34:00,card,0.07
O4200003172,3,30,2025-08-26T17:34:00,cash,0.0
O4200003173,6,29,2025-08-26T17:34:00,card,0.0
O4200003174,6,1536,2025-08-26T17:41:00,mobile,0.05
O4200003175,7,67,2025-08-26T17:41:00,cash,0.0
O4200003176,8,1354,2025-08-26T17:41:00,card,0.0
O4200003177,1,107,2025-08-26T17:50:00,cash,0.0
O4200003178,1,1094,2025-08-26T17:51:00,cash,0.06
O4200003179,3,561,2025-08-26T17:58:00,cash,0.07
O4200003180,6,196,2025-08-26T18:03:00,card,0.0
O4200003181,3,1608,2025-08-26T18:05:00,mobile,0.0
O4200003182,3,530,2025-08-26T18:19:00,card,0.02
O4200003183,3,973,2025-08-26T18:20:00,card,0.0
O4200003184,6,1463,2025-08-26T18:24:00,card,0.0
O4200003185,9,33,2025-08-26T18:28:00,card,0.0
O4200003186,2,504,2025-08-26T18:30:00,card,0.0
O4200003187,5,1786,2025-08-26T18:30:00,card,0.04
O4200003188,1,264,2025-08-26T18:30:00,card,0.04
O4200003189,3,109,2025-08-26T18:37:00,card,0.1
O4200003191,3,92,2025-08-26T18:46:00,card,0.07
O4200003192,10,311,2025-08-26T18:49:00,card,0.0
O4200003193,4,1143,2025-08-26T18:51:00,card,0.0
O4200003194,9,567,2025-08-26T19:01:00,cash,0.0
O4200003195,6,599,2025-08-26T19:01:00,card,0.11
O4200003196,2,1431,2025-08-26T19:08:00,card,0.0
O4200003197,2,1344,2025-08-26T19:09:00,card,0.06
O4200003198,2,1600,2025-08-26T19:24:00,card,0.03
O4200003199,5,1934,2025-08-26T19:27:00,card,0.0
O4200003200,3,444,2025-08-26T19:36:00,card,0.0
O4200003201,6,1955,2025-08-26T19:37:00,card,0.0
O4200003202,3,1247,2025-08-26T19:38:00,card,0.1
O4200003203,4,1664,2025-08-26T19:45:00,cash,0.03
O4200003204,3,551,2025-08-26T19:47:00,card,0.1
O4200003205,2,313,2025-08-26T19:47:00,card,0.06
O4200003206,4,1114,2025-08-26T19:53:00,mobile,0.0
O4200003207,6,214,2025-08-26T19:58:00,card,0.0
O4200003208,8,680,2025-08-26T20:00:00,cash,0.0
O4200003209,2,1017,2025-08-26T20:01:00,card,0.04
O4200003210,3,241,2025-08-26T20:10:00,mobile,0.09
O4200003211,5,1239,2025-08-26T20:11:00,card,0.08
O4200003212,1,684,2025-08-26T20:13:00,card,0.0
O4200003214,4,1254,2025-08-26T20:32:00,card,0.04
O4200003215,4,988,2025-08-26T20:35:00,cash,0.08
O4200003216,1,648,2025-08-26T20:36:00,cash,0.04
O4200003217,3,1504,2025-08-26T20:43:00,card,0.03
O4200003219,1,1166,2025-08-26T20:56:00,card,0.0
O4200003220,4,1305,2025-08-26T20:58:00,card,0.04
O4200003221,7,1615,2025-08-26T21:00:00,card,0.0
O4200003222,10,1855,2025-08-26T21:06:00,card,0.1
O4200003223,7,1710,2025-08-26T21:08:00,card,0.04
O4200003224,10,1336,2025-08-26T21:12:00,card,0.06
O4200003225,10,1793,2025-08-26T21:18:00,card,0.0
O4200003226,1,638,2025-08-26T21:18:00,cash,0.03
O4200003227,6,412,2025-08-26T21:18:00,cash,0.0
O4200003228,5,1595,2025-08-26T21:18:00,card,0.08
O4200003229,1,573,2025-08-26T21:19:00,card,0.01
O4200003231,9,501,2025-08-26T21:23:00,card,0.0
O4200003232,5,1837,2025-08-26T21:23:00,card,0.0
O4200003233,3,401,2025-08-26T21:39:00,card,0.05
O4200003234,1,116,2025-08-26T21:39:00,card,0.0
O4200003235,9,1205,2025-08-26T21:43:00,card,0.02
O4200003236,9,1147,2025-08-26T21:51:00,card,0.05
O4200003237,4,1429,2025-08-26T21:53:00,cash,0.0
O4200003238,6,745,2025-08-26T21:59:00,card,0.0
O4200003239,1,201,2025-08-26T22:10:00,card,0.07
O4200003240,8,78,2025-08-26T22:13:00,card,0.0
O4200003242,10,1877,2025-08-26T22:14:00,card,0.0
O4200003243,1,575,2025-08-26T22:19:00,card,0.09
O4200003244,2,646,2025-08-26T22:23:00,mobile,0.03
O4200003245,2,1036,2025-08-26T22:31:00,card,0.06
O4200003246,10,158,2025-08-26T22:33:00,cash,0.07
O4200003247,1,1566,2025-08-26T22:35:00,card,0.03
O4200003248,1,1987,2025-08-26T22:43:00,card,0.04
O4200003249,8,634,2025-08-26T22:45:00,card,0.05
O4200003250,9,930,2025-08-26T22:49:00,card,0.09
O4200003251,1,1196,2025-08-26T22:49:00,cash,0.0
O4200003252,1,1750,2025-08-26T22:52:00,mobile,0.0
O4200003254,9,920,2025-08-26T23:11:00,cash,0.09
O4200003255,9,1578,2025-08-26T23:13:00,cash,0.09
O4200003256,5,1638,2025-08-26T23:16:00,card,0.0
O4200003257,10,257,2025-08-26T23:23:00,card,0.0
O4200003258,8,1388,2025-08-26T23:24:00,card,0.08
O4200003259,8,88,2025-08-26T23:33:00,cash,0.0
O4200003260,10,254,2025-08-26T23:43:00,card,0.0
O4200003261,10,806,2025-08-26T23:48:00,card,0.04
O4200003262,4,561,2025-08-26T23:48:00,card,0.0
O4200003263,8,1066,2025-08-26T23:50:00,card,0.0
O4200003264,3,1317,2025-08-26T23:53:00,cash,0.0
O4200003265,8,1911,2025-08-26T23:56:00,card,0.07
O4200003266,9,1404,2025-08-27T00:01:00,mobile,0.04
O4200003267,3,1355,2025-08-27T00:10:00,card,0.07
O4200003270,5,712,2025-08-27T00:18:00,cash,0.05
O4200003271,10,871,2025-08-27T00:24:00,card,0.0
O4200003272,6,1890,2025-08-27T00:49:00,cash,0.0
O4200003273,10,893,2025-08-27T00:54:00,cash,0.11
O4200003274,9,737,2025-08-27T00:57:00,card,0.05
O4200003275,7,1011,2025-08-27T00:57:00,card,0.05
O4200003276,5,727,2025-08-27T01:01:00,card,0.02
O4200003277,1,1250,2025-08-27T01:07:00,cash,0.03
O4200003278,3,293,2025-08-27T01:14:00,mobile,0.05
O4200003279,4,132,2025-08-27T01:16:00,cash,0.0
O4200003280,9,1929,2025-08-27T01:16:00,mobile,0.04
O4200003281,1,1319,2025-08-27T01:17:00,cash,0.06
O4200003282,8,1180,2025-08-27T01:20:00,card,0.0
O4200003283,9,649,2025-08-27T01:22:00,card,0.0
O4200003284,3,718,2025-08-27T01:37:00,card,0.07
O4200003285,7,1281,2025-08-27T01:40:00,card,0.06
O4200003286,6,688,2025-08-27T01:41:00,cash,0.0
O4200003287,9,967,2025-08-27T01:43:00,card,0.0
O4200003288,3,1828,2025-08-27T01:53:00,cash,0.0
O4200003289,2,1869,2025-08-27T02:05:00,card,0.03
O4200003290,9,1172,2025-08-27T02:19:00,card,0.11
O4200003291,3,889,2025-08-27T02:25:00,cash,0.0
O4200003292,5,1238,2025-08-27T02:28:00,card,0.06
O4200003293,9,1642,2025-08-27T02:34:00,card,0.0
O4200003294,8,1377,2025-08-27T02:40:00,card,0.0
O4200003295,1,1498,2025-08-27T02:42:00,mobile,0.09
O4200003296,4,1326,2025-08-27T02:42:00,cash,0.0
O4200003297,3,1126,2025-08-27T02:44:00,card,0.0
O4200003298,10,1415,2025-08-27T03:06:00,card,0.03
O4200003299,8,1523,2025-08-27T03:07:00,card,0.07
O4200003300,3,95,2025-08-27T03:10:00,card,0.07
O4200003301,3,163,2025-08-27T03:10:00,card,0.0
O4200003302,1,120,2025-08-27T03:19:00,card,0.0
O4200003303,4,844,2025-08-27T03:20:00,card,0.07
O4200003304,7,1044,2025-08-27T03:22:00,card,0.0
O4200003305,2,36,2025-08-27T03:30:00,card,0.08
O4200003306,8,1850,2025-08-27T03:46:00,card,0.02
O4200003307,3,785,2025-08-27T03:48:00,card,0.06
O4200003308,8,1147,2025-08-27T03:51:00,card,0.0
O4200003309,1,454,2025-08-27T04:11:00,cash,0.01
O4200003310,8,128,2025-08-27T04:14:00,cash,0.03
O4200003311,1,1740,2025-08-27T04:15:00,card,0.12
O4200003312,10,60,2025-08-27T04:18:00,card,0.05
O4200003313,4,883,2025-08-27T04:28:00,cash,0.0
O4200003314,7,597,2025-08-27T04:29:00,card,0.0
O4200003315,4,1380,2025-08-27T04:31:00,card,0.0
O4200003316,8,859,2025-08-27T04:32:00,mobile,0.0
O4200003317,9,433,2025-08-27T04:33:00,card,0.0
O4200003318,9,281,2025-08-27T04:50:00,card,0.09
O4200003320,4,555,2025-08-27T05:31:00,mobile,0.0
O4200003321,2,358,2025-08-27T05:35:00,mobile,0.0
O4200003322,2,74,2025-08-27T05:43:00,card,0.0
O4200003323,8,1089,2025-08-27T05:45:00,cash,0.09
O4200003324,2,736,2025-08-27T05:46:00,card,0.09
O4200003325,10,743,2025-08-27T05:53:00,card,0.0
O4200003326,4,43,2025-08-27T05:58:00,mobile,0.0
O4200003327,7,1963,2025-08-27T06:19:00,card,0.0
O4200003328,7,1507,2025-08-27T06:28:00,mobile,0.0
O4200003329,1,129,2025-08-27T06:37:00,card,0.03
O4200003330,3,981,2025-08-27T06:50:00,card,0.0
O4200003331,3,691,2025-08-27T06:52:00,card,0.0
O4200003332,5,1074,2025-08-27T06:59:00,card,0.0
O4200003333,6,142,2025-08-27T06:59:00,card,0.0
O4200003334,8,1241,2025-08-27T07:01:00,mobile,0.04
O4200003336,6,1356,2025-08-27T07:28:00,card,0.03
O4200003337,7,776,2025-08-27T07:29:00,mobile,0.04
O4200003338,1,205,2025-08-27T07:31:00,card,0.09
O4200003339,10,1930,2025-08-27T07:31:00,card,0.05
O4200003341,2,538,2025-08-27T08:01:00,card,0.05
O4200003343,2,1494,2025-08-27T08:15:00,cash,0.0
O4200003344,4,1915,2025-08-27T08:16:00,card,0.0
O4200003345,9,1386,2025-08-27T08:16:00,card,0.06
O4200003346,7,859,2025-08-27T08:19:00,card,0.0
O4200003347,10,993,2025-08-27T08:31:00,cash,0.07
O4200003348,9,1389,2025-08-27T08:33:00,card,0.07
O4200003349,3,1035,2025-08-27T08:33:00,card,0.0
O4200003350,5,1006,2025-08-27T08:33:00,cash,0.03
O4200003351,9,1912,2025-08-27T08:34:00,card,0.0
O4200003352,1,1197,2025-08-27T08:37:00,card,0.0
O4200003353,8,918,2025-08-27T09:02:00,mobile,0.0
O4200003354,6,1731,2025-08-27T09:17:00,mobile,0.0
O4200003355,3,1391,2025-08-27T09:21:00,card,0.05
O4200003356,10,1726,2025-08-27T09:27:00,card,0.07
O4200003357,10,1225,2025-08-27T09:44:00,mobile,0.0
O4200003358,9,1733,2025-08-27T09:45:00,mobile,0.09
O4200003359,3,1707,2025-08-27T09:50:00,card,0.04
O4200003360,5,1476,2025-08-27T09:51:00,card,0.0
O4200003361,10,704,2025-08-27T10:04:00,cash,0.01
O4200003362,3,1836,2025-08-27T10:22:00,card,0.09
O4200003363,4,15,2025-08-27T10:30:00,mobile,0.06
O4200003364,8,1549,2025-08-27T10:30:00,card,0.05
O4200003365,5,128,2025-08-27T10:45:00,card,0.0
O4200003366,6,977,2025-08-27T10:52:00,cash,0.03
O4200003367,2,1867,2025-08-27T11:02:00,card,0.0
O4200003368,9,836,2025-08-27T11:04:00,cash,0.07
O4200003369,8,525,2025-08-27T11:30:00,card,0.03
O4200003370,1,26,2025-08-27T11:33:00,card,0.0
O4200003371,1,1967,2025-08-27T11:34:00,card,0.0
O4200003373,7,1297,2025-08-27T11:51:00,card,0.0
O4200003374,7,1010,2025-08-27T11:55:00,card,0.0
O4200003375,8,843,2025-08-27T12:01:00,card,0.0
O4200003376,7,1918,2025-08-27T12:01:00,card,0.08
O4200003377,4,1573,2025-08-27T12:05:00,cash,0.04
O4200003378,6,1492,2025-08-27T12:09:00,card,0.0
O4200003379,2,1321,2025-08-27T12:09:00,mobile,0.05
O4200003380,9,1947,2025-08-27T12:09:00,card,0.02
O4200003381,5,1564,2025-08-27T12:18:00,card,0.02
O4200003382,10,1533,2025-08-27T12:46:00,card,0.1
O4200003383,1,1765,2025-08-27T12:46:00,cash,0.0
O4200003384,10,190,2025-08-27T12:49:00,card,0.06
O4200003385,6,1292,2025-08-27T13:00:00,card,0.03
O4200003386,6,1558,2025-08-27T13:18:00,card,0.03
O4200003387,7,62,2025-08-27T13:45:00,card,0.0
O4200003388,3,817,2025-08-27T13:46:00,card,0.06
O4200003389,6,550,2025-08-27T13:48:00,card,0.03
O4200003390,5,1140,2025-08-27T13:52:00,card,0.0
O4200003391,7,1534,2025-08-27T14:04:00,mobile,0.02
O4200003392,6,1270,2025-08-27T14:12:00,card,0.04
O4200003393,5,1376,2025-08-27T14:17:00,cash,0.02
O4200003394,6,440,2025-08-27T14:17:00,mobile,0.04
O4200003396,10,960,2025-08-27T14:21:00,card,0.02
O4200003397,8,58,2025-08-27T14:21:00,card,0.07
O4200003398,8,1928,2025-08-27T14:21:00,card,0.09
O4200003399,2,782,2025-08-27T14:29:00,mobile,0.1
O4200003400,5,1680,2025-08-27T14:37:00,card,0.03
O4200003401,7,248,2025-08-27T14:42:00,card,0.06
O4200003402,10,888,2025-08-27T14:54:00,card,0.12
O4200003403,4,982,2025-08-27T15:09:00,cash,0.03
O4200003404,6,1106,2025-08-27T15:12:00,card,0.0
O4200003406,7,948,2025-08-27T15:16:00,mobile,0.04
O4200003407,1,901,2025-08-27T15:20:00,mobile,0.03
O4200003408,8,262,2025-08-27T15:20:00,card,0.09
O4200003409,10,1950,2025-08-27T15:27:00,cash,0.09
O4200003410,2,734,2025-08-27T15:28:00,card,0.0
O4200003411,1,1339,2025-08-27T15:32:00,card,0.0
O4200003412,4,428,2025-08-27T15:45:00,card,0.0
O4200003413,3,210,2025-08-27T15:53:00,card,0.0
O4200003414,8,1471,2025-08-27T16:02:00,card,0.04
O4200003415,10,1102,2025-08-27T16:10:00,mobile,0.06
O4200003416,7,1724,2025-08-27T16:10:00,mobile,0.02
O4200003417,9,1419,2025-08-27T16:11:00,card,0.08
O4200003418,6,1522,2025-08-27T16:11:00,card,0.0
O4200003419,6,197,2025-08-27T16:11:00,card,0.0
O4200003420,5,1936,2025-08-27T16:13:00,cash,0.0
O4200003421,8,909,2025-08-27T16:25:00,card,0.06
O4200003422,4,518,2025-08-27T16:27:00,card,0.0
O4200003423,6,172,2025-08-27T16:29:00,card,0.0
O4200003424,2,644,2025-08-27T16:32:00,mobile,0.04
O4200003425,4,1492,2025-08-27T16:42:00,mobile,0.0
O4200003426,9,158,2025-08-27T16:48:00,card,0.08
O4200003427,6,124,2025-08-27T16:53:00,card,0.03
O4200003428,7,1783,2025-08-27T16:53:00,card,0.07
O4200003429,3,1993,2025-08-27T16:55:00,card,0.05
O4200003430,8,3,2025-08-27T16:58:00,card,0.0
O4200003431,10,1935,2025-08-27T16:58:00,mobile,0.0
O4200003432,2,640,2025-08-27T16:58:00,card,0.0
O4200003433,3,1886,2025-08-27T16:59:00,card,0.07
O4200003434,10,896,2025-08-27T16:59:00,card,0.08
O4200003435,6,360,2025-08-27T17:05:00,cash,0.09
O4200003436,2,1211,2025-08-27T17:06:00,mobile,0.0
O4200003437,8,322,2025-08-27T17:08:00,card,0.0
O4200003438,4,546,2025-08-27T17:10:00,card,0.0
O4200003439,6,173,2025-08-27T17:18:00,card,0.0
O4200003440,9,615,2025-08-27T17:18:00,card,0.0
O4200003441,2,1029,2025-08-27T17:25:00,card,0.0
O4200003442,1,1866,2025-08-27T17:26:00,card,0.04
O4200003443,9,799,2025-08-27T17:26:00,card,0.0
O4200003444,10,897,2025-08-27T17:31:00,cash,0.01
O4200003445,8,1924,2025-08-27T17:33:00,card,0.02
O4200003446,1,1460,2025-08-27T17:33:00,cash,0.0
O4200003447,8,117,2025-08-27T17:38:00,mobile,0.04
O4200003448,9,1274,2025-08-27T17:42:00,cash,0.08
O4200003449,8,824,2025-08-27T17:43:00,card,0.09
O4200003450,7,865,2025-08-27T17:44:00,mobile,0.0
O4200003451,1,391,2025-08-27T17:45:00,card,0.0
O4200003452,8,1541,2025-08-27T17:49:00,cash,0.0
O4200003453,2,1067,2025-08-27T18:01:00,mobile,0.0
O4200003454,3,501,2025-08-27T18:04:00,cash,0.07
O4200003455,5,1235,2025-08-27T18:11:00,card,0.0
O4200003456,2,50,2025-08-27T18:11:00,mobile,0.0
O4200003457,1,409,2025-08-27T18:21:00,card,0.03
O4200003458,7,384,2025-08-27T18:26:00,card,0.0
O4200003459,8,788,2025-08-27T18:29:00,card,0.0
O4200003460,1,806,2025-08-27T18:31:00,card,0.11
O4200003461,8,1222,2025-08-27T18:31:00,card,0.05
O4200003462,1,1579,2025-08-27T18:39:00,cash,0.0
O4200003463,3,1095,2025-08-27T18:44:00,card,0.0
O4200003464,5,327,2025-08-27T18:45:00,mobile,0.0
O4200003466,8,854,2025-08-27T18:48:00,mobile,0.0
O4200003467,9,1806,2025-08-27T18:48:00,card,0.06
O4200003468,2,361,2025-08-27T18:50:00,mobile,0.06
O4200003469,9,1798,2025-08-27T18:57:00,card,0.0
O4200003470,4,1113,2025-08-27T19:02:00,card,0.0
O4200003471,10,1397,2025-08-27T19:04:00,card,0.05
O4200003472,9,1610,2025-08-27T19:04:00,card,0.0
O4200003473,8,1159,2025-08-27T19:10:00,mobile,0.07
O4200003474,1,1287,2025-08-27T19:15:00,cash,0.07
O4200003476,3,876,2025-08-27T19:21:00,card,0.09
O4200003477,8,585,2025-08-27T19:22:00,card,0.06
O4200003478,4,1855,2025-08-27T19:26:00,card,0.0
O4200003479,8,997,2025-08-27T19:26:00,card,0.0
O4200003480,10,430,2025-08-27T19:28:00,cash,0.06
O4200003481,5,368,2025-08-27T19:35:00,card,0.0
O4200003482,4,1253,2025-08-27T19:42:00,card,0.04
O4200003483,1,1621,2025-08-27T19:48:00,cash,0.0
O4200003484,1,1868,2025-08-27T19:53:00,card,0.0
O4200003485,9,400,2025-08-27T20:05:00,card,0.03
O4200003486,2,1302,2025-08-27T20:09:00,mobile,0.05
O4200003487,4,988,2025-08-27T20:10:00,card,0.07
O4200003488,7,488,2025-08-27T20:14:00,mobile,0.01
O4200003489,7,183,2025-08-27T20:21:00,card,0.06
O4200003490,5,1303,2025-08-27T20:21:00,card,0.0
O4200003491,9,1956,2025-08-27T20:21:00,card,0.0
O4200003492,6,67,2025-08-27T20:23:00,cash,0.0
O4200003493,4,1193,2025-08-27T20:24:00,mobile,0.02
O4200003494,5,48,2025-08-27T20:28:00,card,0.09
O4200003495,10,717,2025-08-27T20:29:00,card,0.0
O4200003496,4,127,2025-08-27T20:33:00,cash,0.07
O4200003498,1,1098,2025-08-27T20:36:00,card,0.0
O4200003499,7,1590,2025-08-27T20:36:00,card,0.0
O4200003500,6,1789,2025-08-27T20:37:00,card,0.05
O4200003501,2,85,2025-08-27T20:38:00,card,0.0
O4200003502,8,1831,2025-08-27T20:44:00,card,0.05
O4200003503,2,1307,2025-08-27T20:45:00,mobile,0.08
O4200003504,9,1613,2025-08-27T20:46:00,card,0.04
O4200003505,8,392,2025-08-27T20:50:00,cash,0.0
O4200003506,4,673,2025-08-27T20:54:00,card,0.0
O4200003507,9,1577,2025-08-27T20:58:00,card,0.06
O4200003508,9,138,2025-08-27T21:00:00,card,0.0
O4200003509,1,1179,2025-08-27T21:01:00,cash,0.05
O4200003510,9,773,2025-08-27T21:05:00,mobile,0.05
O4200003511,4,881,2025-08-27T21:11:00,card,0.0
O4200003512,1,270,2025-08-27T21:19:00,card,0.03
O4200003513,10,49,2025-08-27T21:22:00,card,0.02
O4200003515,7,1415,2025-08-27T21:23:00,card,0.0
O4200003516,9,1529,2025-08-27T21:23:00,mobile,0.02
O4200003517,10,1481,2025-08-27T21:23:00,cash,0.0
O4200003518,1,588,2025-08-27T21:23:00,card,0.05
O4200003519,5,1018,2025-08-27T21:30:00,card,0.0
O4200003520,2,314,2025-08-27T21:39:00,mobile,0.0
O4200003522,7,932,2025-08-27T21:45:00,card,0.03
O4200003523,7,131,2025-08-27T21:45:00,cash,0.07
O4200003524,5,1895,2025-08-27T21:45:00,card,0.0
O4200003525,5,1632,2025-08-27T21:47:00,mobile,0.06
O4200003526,7,1699,2025-08-27T22:00:00,card,0.05
O4200003527,8,1800,2025-08-27T22:00:00,card,0.06
O4200003528,6,428,2025-08-27T22:01:00,card,0.0
O4200003529,9,157,2025-08-27T22:03:00,card,0.03
O4200003530,3,1561,2025-08-27T22:06:00,card,0.04
O4200003531,7,1290,2025-08-27T22:15:00,cash,0.0
O4200003532,2,1682,2025-08-27T22:17:00,card,0.0
O4200003533,1,1764,2025-08-27T22:18:00,card,0.0
O4200003534,9,873,2025-08-27T22:20:00,mobile,0.11
O4200003535,1,822,2025-08-27T22:27:00,card,0.04
O4200003536,6,1491,2025-08-27T22:30:00,card,0.05
O4200003537,10,574,2025-08-27T22:31:00,card,0.0
O4200003538,3,1374,2025-08-27T22:35:00,mobile,0.05
O4200003539,7,453,2025-08-27T22:35:00,mobile,0.06
O4200003541,1,654,2025-08-27T22:57:00,card,0.03
O4200003542,10,1304,2025-08-27T22:57:00,card,0.06
O4200003543,10,650,2025-08-27T23:01:00,card,0.07
O4200003544,8,561,2025-08-27T23:03:00,mobile,0.12
O4200003545,8,149,2025-08-27T23:04:00,card,0.1
O4200003546,8,1597,2025-08-27T23:06:00,card,0.09
O4200003547,3,1918,2025-08-27T23:06:00,card,0.04
O4200003548,9,835,2025-08-27T23:07:00,card,0.11
O4200003549,10,1167,2025-08-27T23:09:00,card,0.07
O4200003550,3,1406,2025-08-27T23:16:00,card,0.06
O4200003551,3,932,2025-08-27T23:21:00,mobile,0.09
O4200003553,1,1495,2025-08-27T23:24:00,card,0.0
O4200003554,5,282,2025-08-27T23:26:00,card,0.02
O4200003555,5,440,2025-08-27T23:31:00,card,0.0
O4200003556,10,244,2025-08-27T23:31:00,card,0.06
O4200003557,4,1157,2025-08-27T23:32:00,card,0.0
O4200003558,3,1539,2025-08-27T23:37:00,card,0.01
O4200003559,2,1732,2025-08-27T23:37:00,card,0.0
O4200003560,10,1756,2025-08-27T23:41:00,card,0.0
O4200003561,10,1272,2025-08-27T23:48:00,cash,0.0
O4200003562,5,1938,2025-08-27T23:52:00,card,0.0
O4200003563,2,382,2025-08-28T00:03:00,card,0.0
O4200003564,1,1911,2025-08-28T00:14:00,card,0.04
O4200003565,9,337,2025-08-28T00:14:00,card,0.0
O4200003567,6,420,2025-08-28T00:15:00,card,0.06
O4200003568,8,1951,2025-08-28T00:17:00,mobile,0.03
O4200003569,2,1670,2025-08-28T00:24:00,cash,0.06
O4200003570,1,1348,2025-08-28T00:31:00,card,0.0
O4200003571,5,274,2025-08-28T00:35:00,card,0.0
O4200003572,9,472,2025-08-28T00:37:00,mobile,0.09
O4200003573,6,1467,2025-08-28T00:47:00,card,0.05
O4200003574,4,1448,2025-08-28T00:53:00,cash,0.03
O4200003575,8,1839,2025-08-28T00:58:00,card,0.0
O4200003576,1,828,2025-08-28T00:58:00,card,0.0
O4200003577,7,1080,2025-08-28T01:02:00,card,0.05
O4200003578,6,819,2025-08-28T01:03:00,cash,0.0
O4200003579,10,1343,2025-08-28T01:12:00,cash,0.0
O4200003580,4,245,2025-08-28T01:20:00,card,0.0
O4200003581,7,852,2025-08-28T01:21:00,card,0.0
O4200003582,4,1435,2025-08-28T01:34:00,card,0.0
O4200003583,8,1688,2025-08-28T01:36:00,card,0.03
O4200003584,4,1758,2025-08-28T01:41:00,card,0.0
O4200003585,9,1295,2025-08-28T01:44:00,mobile,0.07
O4200003586,5,42,2025-08-28T01:50:00,card,0.06
O4200003587,4,953,2025-08-28T01:50:00,cash,0.0
O4200003588,1,346,2025-08-28T02:04:00,card,0.04
O4200003589,8,993,2025-08-28T02:12:00,card,0.04
O4200003590,6,1287,2025-08-28T02:15:00,mobile,0.0
O4200003591,3,1709,2025-08-28T02:22:00,card,0.06
O4200003593,9,728,2025-08-28T02:26:00,cash,0.0
O4200003594,4,615,2025-08-28T02:44:00,card,0.0
O4200003595,3,593,2025-08-28T02:50:00,mobile,0.07
O4200003596,5,647,2025-08-28T02:55:00,cash,0.03
O4200003597,2,1253,2025-08-28T02:57:00,cash,0.1
O4200003598,9,440,2025-08-28T03:04:00,card,0.08
O4200003599,9,1933,2025-08-28T03:08:00,card,0.0
O4200003600,4,1076,2025-08-28T03:08:00,card,0.0
O4200003601,2,571,2025-08-28T03:08:00,card,0.0
O4200003602,2,1298,2025-08-28T03:08:00,card,0.0
O4200003603,10,329,2025-08-28T03:08:00,card,0.01
O4200003604,5,1160,2025-08-28T03:23:00,cash,0.0
O4200003605,6,1055,2025-08-28T03:23:00,mobile,0.02
O4200003606,4,1573,2025-08-28T03:26:00,card,0.0
O4200003607,3,1593,2025-08-28T03:34:00,mobile,0.01
O4200003608,6,1814,2025-08-28T03:34:00,cash,0.0
O4200003609,3,1367,2025-08-28T03:40:00,card,0.06
O4200003610,7,1990,2025-08-28T03:45:00,cash,0.0
O4200003611,1,507,2025-08-28T03:50:00,card,0.0
O4200003612,6,1226,2025-08-28T03:59:00,card,0.0
O4200003613,9,1779,2025-08-28T04:03:00,card,0.06
O4200003614,7,940,2025-08-28T04:27:00,card,0.07
O4200003615,3,53,2025-08-28T04:30:00,card,0.07
O4200003616,6,1986,2025-08-28T04:31:00,card,0.04
O4200003617,8,724,2025-08-28T04:37:00,card,0.0
O4200003618,10,1002,2025-08-28T04:45:00,mobile,0.04
O4200003619,5,1778,2025-08-28T04:48:00,card,0.0
O4200003620,4,119,2025-08-28T04:57:00,card,0.0
O4200003621,10,165,2025-08-28T05:09:00,card,0.05
O4200003622,5,1827,2025-08-28T05:12:00,card,0.0
O4200003623,5,784,2025-08-28T05:13:00,card,0.0
O4200003624,10,1087,2025-08-28T05:15:00,card,0.04
O4200003625,7,759,2025-08-28T05:18:00,mobile,0.0
O4200003626,4,1947,2025-08-28T05:21:00,card,0.01
O4200003627,2,753,2025-08-28T05:33:00,card,0.02
O4200003628,7,1185,2025-08-28T05:43:00,cash,0.0
O4200003629,9,661,2025-08-28T05:54:00,card,0.0
O4200003630,5,447,2025-08-28T05:59:00,card,0.1
O4200003631,3,1834,2025-08-28T06:12:00,card,0.0
O4200003632,9,1123,2025-08-28T06:14:00,card,0.0
O4200003633,7,1025,2025-08-28T06:20:00,card,0.01
O4200003634,10,784,2025-08-28T06:21:00,card,0.03
O4200003635,10,716,2025-08-28T06:34:00,card,0.0
O4200003636,8,739,2025-08-28T06:34:00,card,0.0
O4200003637,5,1419,2025-08-28T06:41:00,card,0.02
O4200003638,10,1884,2025-08-28T06:42:00,cash,0.01
O4200003639,10,883,2025-08-28T06:53:00,card,0.0
O4200003640,5,695,2025-08-28T06:59:00,card,0.0
O4200003641,4,1917,2025-08-28T07:09:00,mobile,0.05
O4200003642,6,1593,2025-08-28T07:09:00,mobile,0.0
O4200003643,6,1586,2025-08-28T07:09:00,cash,0.01
O4200003644,3,1986,2025-08-28T07:24:00,card,0.01
O4200003645,3,1387,2025-08-28T07:35:00,card,0.06
O4200003646,9,1259,2025-08-28T07:47:00,card,0.08
O4200003647,7,814,2025-08-28T07:49:00,card,0.06
O4200003648,3,1018,2025-08-28T07:49:00,cash,0.05
O4200003649,9,438,2025-08-28T07:49:00,card,0.07
O4200003650,4,1675,2025-08-28T07:54:00,card,0.05
