order_id,line_number,product_id,qty,unit_price,extended_price
O4200003023,3,73,1,11.16,11.16
O4200003023,4,80,5,20.67,103.35
O4200003023,5,89,1,14.51,14.51
O4200003024,1,165,1,12.66,12.66
O4200003024,2,88,1,3.17,3.17
O4200003025,1,34,1,5.15,5.15
O4200003025,2,73,1,11.91,11.91
O4200003025,3,34,1,5.15,5.15
O4200003025,4,3,3,24.49,73.47
O4200003025,5,91,1,22.81,22.81
O4200003026,1,88,4,3.27,13.08
O4200003026,2,142,5,6.52,32.6
O4200003026,3,138,2,24.1,48.2
O4200003027,1,3,1,23.47,23.47
O4200003027,2,84,1,12.14,12.14
O4200003027,3,173,1,8.39,8.39
O4200003027,4,109,4,9.32,37.28
O4200003028,1,16,1,2.64,2.64
O4200003028,2,193,1,20.71,20.71
O4200003028,3,164,3,11.27,33.81
O4200003029,1,50,1,17.33,17.33
O4200003029,2,50,1,17.33,17.33
O4200003030,1,20,1,9.68,9.68
O4200003030,2,35,2,13.83,27.66
O4200003030,3,76,1,12.35,12.35
O4200003031,1,3,5,24.74,123.7
O4200003031,2,170,1,12.64,12.64
O4200003031,3,182,1,4.96,4.96
O4200003032,1,122,2,4.25,8.5
O4200003032,2,172,1,24.34,24.34
O4200003032,3,21,1,4.47,4.47
O4200003032,4,32,3,16.9,50.7
O4200003033,1,20,3,9.2,27.6
O4200003033,2,56,5,5.02,25.1
O4200003035,1,69,5,15.21,76.05
O4200003037,1,22,1,4.05,4.05
O4200003038,1,54,1,18.87,18.87
O4200003039,1,194,1,14.15,14.15
O4200003039,2,37,4,6.84,27.36
O4200003040,1,67,1,13.55,13.55
O4200003040,2,9,1,17.98,17.98
O4200003040,3,34,2,5.05,10.1
O4200003040,4,143,1,7.33,7.33
O4200003041,1,50,1,17.87,17.87
O4200003041,2,192,1,12.48,12.48
O4200003041,3,74,1,8.32,8.32
O4200003041,4,183,1,1.21,1.21
O4200003042,1,33,4,11.75,47.0
O4200003042,2,178,1,10.86,10.86
O4200003042,3,90,1,17.53,17.53
O4200003042,4,191,1,19.53,19.53
O4200003043,1,100,1,2.07,2.07
O4200003043,2,168,1,18.57,18.57
O4200003043,3,168,1,18.57,18.57
O4200003043,4,187,1,6.88,6.88
O4200003044,1,111,4,6.76,27.04
O4200003044,2,183,1,1.14,1.14
O4200003044,3,91,1,22.33,22.33
O4200003044,4,57,1,2.74,2.74
O4200003044,5,58,2,23.24,46.48
O4200003044,6,42,1,6.98,6.98
O4200003045,1,134,1,3.15,3.15
O4200003046,1,165,1,12.92,12.92
O4200003046,2,196,1,12.33,12.33
O4200003046,3,87,4,15.67,62.68
O4200003047,1,149,3,0.97,2.91
O4200003047,2,130,4,11.01,44.04
O4200003047,3,171,1,16.49,16.49
O4200003047,4,173,1,9.12,9.12
O4200003048,1,82,1,17.86,17.86
O4200003048,2,159,1,3.69,3.69
O4200003048,3,178,1,10.4,10.4
O4200003049,1,109,2,10.13,20.26
O4200003049,2,187,1,7.32,7.32
O4200003049,3,172,1,25.09,25.09
O4200003050,1,76,1,12.35,12.35
O4200003050,2,4,1,27.04,27.04
O4200003051,1,110,1,8.9,8.9
O4200003051,2,76,1,10.99,10.99
O4200003051,3,187,1,6.52,6.52
O4200003052,1,192,1,12.48,12.48
O4200003052,2,124,1,1.96,1.96
O4200003052,3,5,1,18.3,18.3
O4200003053,1,188,5,13.6,68.0
O4200003053,2,91,1,23.76,23.76
O4200003053,3,91,1,23.76,23.76
O4200003053,4,115,1,9.67,9.67
O4200003054,1,61,5,22.42,112.1
O4200003054,2,40,1,17.34,17.34
O4200003054,3,130,1,10.13,10.13
O4200003055,1,124,5,1.96,9.8
O4200003056,1,192,1,12.48,12.48
O4200003056,2,154,5,25.25,126.25
O4200003056,3,11,1,17.66,17.66
O4200003057,1,43,1,6.06,6.06
O4200003057,2,79,1,13.48,13.48
O4200003058,1,150,1,13.14,13.14
O4200003058,2,122,5,3.99,19.95
O4200003058,3,3,1,23.21,23.21
O4200003059,1,61,1,24.37,24.37
O4200003059,2,191,1,20.56,20.56
O4200003059,3,154,1,25.25,25.25
O4200003060,1,123,1,19.03,19.03
O4200003060,2,166,1,16.39,16.39
O4200003060,3,130,1,10.13,10.13
O4200003061,1,172,4,23.84,95.36
O4200003061,2,94,1,3.18,3.18
O4200003061,3,172,1,23.84,23.84
O4200003062,1,33,1,11.38,11.38
O4200003062,2,74,1,7.65,7.65
O4200003062,3,190,1,10.41,10.41
O4200003062,4,65,1,15.04,15.04
O4200003062,5,76,1,11.36,11.36
O4200003062,6,51,3,3.9,11.7
O4200003063,1,21,1,4.56,4.56
O4200003063,2,94,3,3.31,9.93
O4200003063,3,79,1,13.35,13.35
O4200003064,1,194,1,14.44,14.44
O4200003065,1,87,4,14.25,57.0
O4200003065,2,122,1,3.94,3.94
O4200003066,1,82,1,17.08,17.08
O4200003066,2,127,1,15.82,15.82
O4200003067,1,37,3,6.34,19.02
O4200003067,2,149,5,0.86,4.3
O4200003068,1,104,1,25.02,25.02
O4200003068,2,44,1,10.05,10.05
O4200003069,1,184,1,5.67,5.67
O4200003070,1,47,2,13.38,26.76
O4200003070,2,147,1,10.95,10.95
O4200003071,1,101,4,21.09,84.36
O4200003071,2,26,1,9.36,9.36
O4200003072,1,132,1,5.17,5.17
O4200003072,2,60,1,16.96,16.96
O4200003072,3,33,2,11.75,23.5
O4200003073,1,15,1,11.99,11.99
O4200003073,2,127,2,18.18,36.36
O4200003073,3,153,1,10.46,10.46
O4200003074,1,166,1,16.03,16.03
O4200003074,2,163,2,10.66,21.32
O4200003075,1,50,1,17.87,17.87
O4200003075,2,28,1,8.2,8.2
O4200003075,3,82,2,19.63,39.26
O4200003076,1,20,1,9.68,9.68
O4200003076,2,96,1,2.99,2.99
O4200003076,3,148,2,1.74,3.48
O4200003077,1,74,1,8.32,8.32
O4200003077,2,80,3,22.97,68.91
O4200003077,3,78,1,7.27,7.27
O4200003078,1,161,1,5.93,5.93
O4200003078,2,5,1,18.12,18.12
O4200003079,1,122,1,4.38,4.38
O4200003079,2,57,1,2.91,2.91
O4200003079,3,13,1,23.98,23.98
O4200003080,1,140,1,3.77,3.77
O4200003080,2,133,1,15.48,15.48
O4200003080,3,127,3,16.73,50.19
O4200003081,1,14,1,15.61,15.61
O4200003082,1,192,2,12.23,24.46
O4200003082,2,121,1,2.21,2.21
O4200003082,3,146,1,12.15,12.15
O4200003082,4,170,1,12.77,12.77
O4200003083,1,123,1,20.69,20.69
O4200003083,2,199,1,12.62,12.62
O4200003084,1,1,1,8.16,8.16
O4200003085,1,93,1,15.56,15.56
O4200003085,2,122,1,4.38,4.38
O4200003085,3,187,2,7.32,14.64
O4200003085,4,137,1,18.36,18.36
O4200003086,1,127,3,18.18,54.54
O4200003086,2,141,1,15.98,15.98
O4200003086,3,1,1,8.16,8.16
O4200003086,4,171,1,16.49,16.49
O4200003086,5,110,1,10.0,10.0
O4200003087,1,31,1,14.92,14.92
O4200003088,1,149,4,0.97,3.88
O4200003088,2,70,1,5.48,5.48
O4200003088,3,197,2,9.08,18.16
O4200003089,1,177,1,13.57,13.57
O4200003089,2,87,2,15.2,30.4
O4200003090,1,154,1,25.25,25.25
O4200003090,2,112,3,18.92,56.76
O4200003091,1,152,1,17.37,17.37
O4200003091,2,86,1,19.83,19.83
O4200003091,3,180,1,16.19,16.19
O4200003091,4,25,1,21.32,21.32
O4200003092,1,87,5,14.72,73.6
O4200003092,2,96,1,2.78,2.78
O4200003093,1,74,1,8.15,8.15
O4200003094,1,178,1,11.09,11.09
O4200003094,2,90,1,17.9,17.9
O4200003095,1,162,1,10.68,10.68
O4200003095,2,127,1,16.91,16.91
O4200003095,3,171,1,15.34,15.34
O4200003095,4,183,3,1.13,3.39
O4200003096,1,44,1,10.05,10.05
O4200003096,2,187,1,7.32,7.32
O4200003096,3,15,1,11.99,11.99
O4200003096,4,110,1,10.0,10.0
O4200003096,5,79,1,13.48,13.48
O4200003097,1,58,1,24.72,24.72
O4200003097,2,187,1,7.32,7.32
O4200003097,3,154,1,25.25,25.25
O4200003097,4,148,1,1.74,1.74
O4200003097,5,170,1,13.03,13.03
O4200003098,1,76,5,12.35,61.75
O4200003098,2,78,3,7.27,21.81
O4200003098,3,180,1,17.99,17.99
O4200003098,4,191,2,20.56,41.12
O4200003098,5,61,1,24.37,24.37
O4200003099,1,1,2,8.16,16.32
O4200003099,2,32,1,17.42,17.42
O4200003100,1,99,1,10.41,10.41
O4200003100,2,175,1,19.74,19.74
O4200003100,3,70,3,5.48,16.44
O4200003101,1,110,1,8.9,8.9
O4200003103,1,95,1,21.73,21.73
O4200003103,2,37,1,7.2,7.2
O4200003103,3,58,1,24.72,24.72
O4200003103,4,165,4,13.05,52.2
O4200003103,5,170,1,13.03,13.03
O4200003104,1,27,1,20.86,20.86
O4200003104,2,4,1,24.61,24.61
O4200003104,3,193,1,19.04,19.04
O4200003105,1,67,1,13.12,13.12
O4200003105,2,74,1,7.57,7.57
O4200003105,3,98,1,8.38,8.38
O4200003106,1,152,1,17.76,17.76
O4200003106,2,84,2,12.14,24.28
O4200003106,3,51,3,3.9,11.7
O4200003106,4,179,1,20.49,20.49
O4200003107,1,198,1,23.89,23.89
O4200003107,2,180,4,17.99,71.96
O4200003107,3,30,1,14.27,14.27
O4200003107,4,185,3,25.33,75.99
O4200003108,1,43,1,6.06,6.06
O4200003108,2,35,1,13.83,13.83
O4200003109,1,74,1,8.15,8.15
O4200003109,2,77,1,5.74,5.74
O4200003109,3,58,1,24.23,24.23
O4200003110,1,87,5,15.04,75.2
O4200003110,2,66,3,14.2,42.6
O4200003111,1,153,1,9.73,9.73
O4200003111,2,110,1,9.3,9.3
O4200003111,3,54,1,18.47,18.47
O4200003111,4,170,1,12.12,12.12
O4200003111,5,160,3,18.15,54.45
O4200003111,6,56,4,4.91,19.64
O4200003112,1,167,3,12.21,36.63
O4200003113,1,173,5,8.67,43.35
O4200003113,2,123,1,19.65,19.65
O4200003113,3,122,1,4.16,4.16
O4200003113,4,46,1,25.52,25.52
O4200003114,1,166,1,17.81,17.81
O4200003114,2,109,1,10.13,10.13
O4200003114,3,61,1,24.37,24.37
O4200003115,1,154,3,24.49,73.47
O4200003116,1,86,1,21.59,21.59
O4200003116,2,35,1,13.55,13.55
O4200003116,3,133,1,16.49,16.49
O4200003117,1,82,1,19.63,19.63
O4200003117,2,145,1,2.2,2.2
O4200003117,3,130,1,11.01,11.01
O4200003117,4,185,5,25.33,126.65
O4200003118,1,3,1,25.51,25.51
O4200003118,2,149,1,0.97,0.97
O4200003118,3,11,2,17.66,35.32
O4200003118,4,177,1,14.14,14.14
O4200003118,5,173,1,9.12,9.12
O4200003119,1,98,1,9.21,9.21
O4200003119,2,77,1,5.86,5.86
O4200003119,3,188,1,13.6,13.6
O4200003119,4,104,1,25.02,25.02
O4200003120,1,28,1,7.95,7.95
O4200003120,2,60,1,17.31,17.31
O4200003120,3,67,1,13.98,13.98
O4200003120,4,150,1,14.01,14.01
O4200003121,1,58,1,24.72,24.72
O4200003122,1,149,1,0.97,0.97
O4200003122,2,175,4,19.74,78.96
O4200003122,3,175,1,19.74,19.74
O4200003122,4,61,1,24.37,24.37
O4200003122,5,127,1,18.18,18.18
O4200003122,6,167,1,12.21,12.21
O4200003123,1,60,3,17.85,53.55
O4200003124,1,187,5,6.74,33.7
O4200003124,2,56,1,4.86,4.86
O4200003125,1,118,5,2.88,14.4
O4200003126,1,184,1,5.91,5.91
O4200003126,2,54,1,19.86,19.86
O4200003127,1,61,1,22.66,22.66
O4200003127,2,67,3,13.41,40.23
O4200003127,3,50,4,16.62,66.48
O4200003128,1,159,1,4.05,4.05
O4200003128,2,152,1,19.3,19.3
O4200003129,1,95,1,19.55,19.55
O4200003129,2,160,1,17.57,17.57
O4200003129,3,9,1,17.22,17.22
O4200003130,1,145,1,2.2,2.2
O4200003130,2,115,1,9.67,9.67
O4200003130,3,166,4,17.81,71.24
O4200003130,4,149,1,0.97,0.97
O4200003130,5,114,1,9.55,9.55
O4200003131,1,110,3,9.5,28.5
O4200003131,2,168,5,18.77,93.85
O4200003131,3,194,1,14.15,14.15
O4200003131,4,154,5,23.99,119.95
O4200003132,1,76,1,12.35,12.35
O4200003132,2,176,1,19.45,19.45
O4200003133,1,127,4,17.09,68.36
O4200003133,2,67,1,13.55,13.55
O4200003133,3,65,1,15.37,15.37
O4200003133,4,111,1,6.76,6.76
O4200003134,1,80,1,21.36,21.36
O4200003134,2,133,1,15.65,15.65
O4200003135,1,166,1,17.28,17.28
O4200003136,1,152,1,19.3,19.3
O4200003137,1,132,1,5.44,5.44
O4200003137,2,120,1,9.1,9.1
O4200003137,3,114,5,9.55,47.75
O4200003137,4,187,4,7.32,29.28
O4200003137,5,178,1,11.43,11.43
O4200003137,6,178,1,11.43,11.43
O4200003139,1,76,1,12.35,12.35
O4200003140,1,130,1,11.01,11.01
O4200003141,1,76,5,11.86,59.3
O4200003141,2,116,1,12.16,12.16
O4200003141,3,123,3,19.86,59.58
O4200003141,4,98,4,8.84,35.36
O4200003142,1,74,4,8.32,33.28
O4200003143,1,176,2,18.09,36.18
O4200003143,2,179,1,20.71,20.71
O4200003143,3,143,3,7.25,21.75
O4200003143,4,166,3,16.57,49.71
O4200003144,1,65,3,16.02,48.06
O4200003145,1,51,1,4.24,4.24
O4200003145,2,121,1,2.26,2.26
O4200003145,3,181,1,27.31,27.31
O4200003145,4,43,1,6.06,6.06
O4200003146,1,76,1,12.35,12.35
O4200003147,1,43,4,6.06,24.24
O4200003147,2,43,1,6.06,6.06
O4200003147,3,163,1,11.84,11.84
O4200003148,1,48,1,18.78,18.78
O4200003148,2,130,1,11.01,11.01
O4200003149,1,24,2,10.13,20.26
O4200003150,1,128,1,27.2,27.2
O4200003150,2,56,1,5.28,5.28
O4200003150,3,158,5,15.22,76.1
O4200003151,1,84,2,13.2,26.4
O4200003151,2,178,1,11.43,11.43
O4200003151,3,191,5,20.56,102.8
O4200003151,4,183,1,1.21,1.21
O4200003151,5,84,1,13.2,13.2
O4200003151,6,127,1,18.18,18.18
O4200003152,1,94,1,3.34,3.34
O4200003152,2,98,1,9.21,9.21
O4200003152,3,153,3,10.46,31.38
O4200003152,4,183,2,1.21,2.42
O4200003152,5,152,1,19.3,19.3
O4200003153,1,89,1,16.12,16.12
O4200003153,2,140,1,4.09,4.09
O4200003154,1,187,1,6.74,6.74
O4200003154,2,94,3,3.08,9.24
O4200003154,3,190,1,10.41,10.41
O4200003154,4,28,1,7.54,7.54
O4200003154,5,107,5,13.66,68.3
O4200003155,1,3,1,24.49,24.49
O4200003155,2,67,2,13.84,27.68
O4200003156,1,98,1,9.21,9.21
O4200003156,2,172,1,25.09,25.09
O4200003156,3,150,1,14.44,14.44
O4200003157,1,103,1,7.68,7.68
O4200003157,2,54,1,19.07,19.07
O4200003157,3,93,1,14.94,14.94
O4200003157,4,89,3,15.48,46.44
O4200003157,5,166,4,17.1,68.4
O4200003158,1,123,1,19.24,19.24
O4200003158,2,161,2,5.57,11.14
O4200003159,1,67,1,14.42,14.42
O4200003159,2,125,4,25.86,103.44
O4200003159,3,192,5,12.48,62.4
O4200003159,4,167,2,12.21,24.42
O4200003160,1,178,1,10.63,10.63
O4200003160,2,182,1,4.75,4.75
O4200003160,3,133,1,15.65,15.65
O4200003161,1,178,1,11.2,11.2
O4200003161,2,175,1,19.35,19.35
O4200003161,3,187,5,7.18,35.9
O4200003162,1,155,1,19.0,19.0
O4200003162,2,122,4,4.38,17.52
O4200003162,3,118,4,2.97,11.88
O4200003162,4,171,1,16.49,16.49
O4200003163,1,168,1,17.98,17.98
O4200003163,2,184,5,5.38,26.9
O4200003164,1,166,1,17.28,17.28
O4200003164,2,173,3,8.85,26.55
O4200003165,1,172,2,24.34,48.68
O4200003165,2,171,1,16.0,16.0
O4200003165,3,194,1,14.44,14.44
O4200003166,1,156,1,25.02,25.02
O4200003166,2,4,1,25.96,25.96
O4200003167,1,200,1,13.44,13.44
O4200003167,2,16,5,2.48,12.4
O4200003167,3,158,1,14.16,14.16
O4200003167,4,64,4,13.87,55.48
O4200003168,1,118,1,2.97,2.97
O4200003169,1,134,3,3.02,9.06
O4200003170,1,17,1,17.34,17.34
O4200003170,2,9,1,19.13,19.13
O4200003170,3,34,2,5.37,10.74
O4200003170,4,79,1,13.48,13.48
O4200003171,1,40,1,17.53,17.53
O4200003171,2,176,1,18.09,18.09
O4200003171,3,191,1,19.12,19.12
O4200003171,4,26,1,8.7,8.7
O4200003172,1,161,1,5.99,5.99
O4200003172,2,21,1,4.61,4.61
O4200003172,3,191,1,20.56,20.56
O4200003173,1,173,4,9.12,36.48
O4200003173,2,28,1,8.2,8.2
O4200003174,1,43,1,5.76,5.76
O4200003175,1,57,3,2.91,8.73
O4200003175,2,141,1,15.98,15.98
O4200003176,1,154,1,25.25,25.25
O4200003176,2,109,1,10.13,10.13
O4200003176,3,193,1,20.92,20.92
O4200003177,1,109,1,10.13,10.13
O4200003178,1,127,2,17.09,34.18
O4200003178,2,131,3,5.65,16.95
O4200003179,1,69,1,14.15,14.15
O4200003180,1,34,1,5.37,5.37
O4200003180,2,192,1,12.48,12.48
O4200003180,3,155,1,19.0,19.0
O4200003181,1,78,4,7.27,29.08
O4200003181,2,154,1,25.25,25.25
O4200003181,3,59,1,8.9,8.9
O4200003181,4,192,1,12.48,12.48
O4200003182,1,175,2,19.35,38.7
O4200003182,2,64,1,14.61,14.61
O4200003182,3,65,1,16.02,16.02
O4200003182,4,103,3,7.84,23.52
O4200003182,5,172,1,24.59,24.59
O4200003183,1,149,4,0.97,3.88
O4200003183,2,134,5,3.15,15.75
O4200003183,3,110,1,10.0,10.0
O4200003184,1,21,1,4.61,4.61
O4200003184,2,141,1,15.98,15.98
O4200003184,3,35,1,13.83,13.83
O4200003184,4,91,5,23.76,118.8
O4200003184,5,200,1,14.45,14.45
O4200003184,6,64,3,14.91,44.73
O4200003184,7,160,1,19.52,19.52
O4200003185,1,187,2,7.32,14.64
O4200003185,2,138,1,24.1,24.1
O4200003185,3,109,1,10.13,10.13
O4200003186,1,43,1,6.06,6.06
O4200003186,2,153,2,10.46,20.92
O4200003186,3,51,1,4.24,4.24
O4200003186,4,194,1,14.89,14.89
O4200003187,1,176,1,18.67,18.67
O4200003187,2,110,1,9.6,9.6
O4200003188,1,190,3,10.87,32.61
O4200003189,1,173,1,8.21,8.21
O4200003189,2,112,2,17.03,34.06
O4200003189,3,134,5,2.83,14.15
O4200003189,4,177,1,12.73,12.73
O4200003189,5,73,1,11.16,11.16
O4200003189,6,5,1,16.47,16.47
O4200003189,7,196,1,11.21,11.21
O4200003189,8,162,2,10.33,20.66
O4200003191,1,98,1,8.57,8.57
O4200003192,1,173,1,9.12,9.12
O4200003192,2,149,1,0.97,0.97
O4200003192,3,61,1,24.37,24.37
O4200003192,4,49,1,8.0,8.0
O4200003193,1,56,1,5.28,5.28
O4200003193,2,98,1,9.21,9.21
O4200003194,1,82,5,19.63,98.15
O4200003194,2,182,1,5.11,5.11
O4200003194,3,197,1,9.08,9.08
O4200003194,4,168,1,19.76,19.76
O4200003195,1,87,1,14.09,14.09
O4200003196,1,164,1,11.38,11.38
O4200003196,2,190,1,11.32,11.32
O4200003196,3,138,2,24.1,48.2
O4200003196,4,181,1,27.31,27.31
O4200003197,1,199,1,11.86,11.86
O4200003197,2,164,1,10.7,10.7
O4200003197,3,152,1,18.14,18.14
O4200003198,1,92,1,7.73,7.73
O4200003199,1,145,3,2.2,6.6
O4200003199,2,127,1,18.18,18.18
O4200003200,1,161,1,5.99,5.99
O4200003200,2,184,3,5.91,17.73
O4200003201,1,196,1,12.45,12.45
O4200003201,2,109,1,10.13,10.13
O4200003201,3,184,1,5.91,5.91
O4200003202,1,144,1,8.12,8.12
O4200003203,1,107,1,14.4,14.4
O4200003203,2,163,1,11.48,11.48
O4200003203,3,34,1,5.21,5.21
O4200003203,4,110,5,9.7,48.5
O4200003204,1,182,2,4.6,9.2
O4200003205,1,146,1,11.66,11.66
O4200003205,2,176,2,18.28,36.56
O4200003205,3,154,4,23.73,94.92
O4200003206,1,119,1,24.02,24.02
O4200003207,1,96,1,2.99,2.99
O4200003207,2,96,1,2.99,2.99
O4200003208,1,182,1,5.11,5.11
O4200003208,2,33,1,12.37,12.37
O4200003209,1,73,1,11.91,11.91
O4200003210,1,65,3,14.88,44.64
O4200003210,2,187,1,6.66,6.66
O4200003211,1,160,3,17.96,53.88
O4200003211,2,94,1,3.08,3.08
O4200003211,3,143,1,7.18,7.18
O4200003212,1,26,1,9.36,9.36
O4200003212,2,92,1,7.97,7.97
O4200003214,1,103,5,7.68,38.4
O4200003214,2,156,2,25.02,50.04
O4200003214,3,159,1,3.89,3.89
O4200003214,4,65,1,15.69,15.69
O4200003214,5,57,1,2.79,2.79
O4200003215,1,194,1,13.7,13.7
O4200003215,2,161,1,5.51,5.51
O4200003215,3,160,1,17.96,17.96
O4200003216,1,153,1,10.04,10.04
O4200003216,2,110,2,9.6,19.2
O4200003217,1,25,1,22.98,22.98
O4200003217,2,88,5,3.17,15.85
O4200003217,3,21,4,4.47,17.88
O4200003217,4,16,1,2.59,2.59
O4200003219,1,21,2,4.61,9.22
O4200003219,2,82,1,19.63,19.63
O4200003220,1,90,3,17.71,53.13
O4200003220,2,107,3,14.26,42.78
O4200003221,1,28,1,8.2,8.2
O4200003221,2,52,4,7.95,31.8
O4200003221,3,101,1,21.09,21.09
O4200003222,1,124,1,1.76,1.76
O4200003222,2,129,1,23.09,23.09
O4200003222,3,112,1,17.03,17.03
O4200003222,4,110,1,9.0,9.0
O4200003223,1,191,1,19.74,19.74
O4200003224,1,160,1,18.35,18.35
O4200003224,2,138,1,22.65,22.65
O4200003224,3,25,1,22.27,22.27
O4200003224,4,156,1,24.5,24.5
O4200003225,1,23,1,12.92,12.92
O4200003225,2,112,1,18.92,18.92
O4200003225,3,54,1,19.86,19.86
O4200003226,1,132,1,5.28,5.28
O4200003226,2,176,1,18.87,18.87
O4200003227,1,60,1,17.85,17.85
O4200003227,2,145,1,2.2,2.2
O4200003227,3,4,5,27.04,135.2
O4200003227,4,171,1,16.49,16.49
O4200003228,1,188,4,12.51,50.04
O4200003228,2,34,1,4.94,4.94
O4200003228,3,106,3,24.82,74.46
O4200003228,4,78,1,6.68,6.68
O4200003229,1,33,1,12.25,12.25
O4200003231,1,23,1,12.92,12.92
O4200003232,1,159,5,4.05,20.25
O4200003232,2,130,3,11.01,33.03
O4200003232,3,50,1,17.87,17.87
O4200003232,4,123,4,20.69,82.76
O4200003233,1,182,1,4.85,4.85
O4200003234,1,13,1,23.98,23.98
O4200003234,2,21,5,4.61,23.05
O4200003234,3,56,1,5.28,5.28
O4200003235,1,103,1,7.84,7.84
O4200003236,1,56,1,5.02,5.02
O4200003236,2,67,1,13.7,13.7
O4200003236,3,33,1,11.75,11.75
O4200003237,1,143,1,7.8,7.8
O4200003237,2,164,1,11.38,11.38
O4200003237,3,184,1,5.91,5.91
O4200003237,4,173,5,9.12,45.6
O4200003237,5,79,1,13.48,13.48
O4200003238,1,1,1,8.16,8.16
O4200003238,2,131,4,6.01,24.04
O4200003238,3,106,2,26.98,53.96
O4200003238,4,132,1,5.44,5.44
O4200003238,5,147,1,11.77,11.77
O4200003238,6,118,1,2.97,2.97
O4200003238,7,159,1,4.05,4.05
O4200003239,1,57,1,2.71,2.71
O4200003240,1,154,1,25.25,25.25
O4200003240,2,104,1,25.02,25.02
O4200003240,3,172,1,25.09,25.09
O4200003240,4,87,1,15.83,15.83
O4200003240,5,46,3,26.86,80.58
O4200003242,1,173,1,9.12,9.12
O4200003242,2,120,1,9.1,9.1
O4200003242,3,196,1,12.45,12.45
O4200003242,4,88,1,3.27,3.27
O4200003243,1,164,1,10.36,10.36
O4200003243,2,180,2,16.37,32.74
O4200003243,3,100,1,2.0,2.0
O4200003243,4,199,1,11.48,11.48
O4200003244,1,76,2,11.98,23.96
O4200003244,2,94,1,3.24,3.24
O4200003245,1,176,1,18.28,18.28
O4200003245,2,96,1,2.81,2.81
O4200003245,3,193,1,19.66,19.66
O4200003245,4,118,1,2.79,2.79
O4200003245,5,150,1,13.57,13.57
O4200003246,1,176,1,18.09,18.09
O4200003246,2,77,1,5.45,5.45
O4200003246,3,20,1,9.0,9.0
O4200003246,4,54,5,18.47,92.35
O4200003246,5,145,1,2.05,2.05
O4200003247,1,184,1,5.73,5.73
O4200003248,1,130,1,10.57,10.57
O4200003249,1,1,1,7.75,7.75
O4200003249,2,190,1,10.75,10.75
O4200003249,3,109,1,9.62,9.62
O4200003249,4,95,2,20.64,41.28
O4200003249,5,122,1,4.16,4.16
O4200003250,1,41,1,11.62,11.62
O4200003251,1,139,2,5.78,11.56
O4200003251,2,20,3,9.68,29.04
O4200003252,1,21,1,4.61,4.61
O4200003252,2,54,4,19.86,79.44
O4200003254,1,82,1,17.86,17.86
O4200003254,2,55,4,22.4,89.6
O4200003254,3,87,1,14.41,14.41
O4200003254,4,159,1,3.69,3.69
O4200003254,5,2,1,11.79,11.79
O4200003255,1,11,3,16.07,48.21
O4200003255,2,70,1,4.99,4.99
O4200003255,3,78,1,6.61,6.61
O4200003256,1,128,5,27.2,136.0
O4200003256,2,50,1,17.87,17.87
O4200003256,3,49,1,8.0,8.0
O4200003256,4,150,1,14.44,14.44
O4200003257,1,26,1,9.36,9.36
O4200003257,2,3,1,25.51,25.51
O4200003257,3,152,1,19.3,19.3
O4200003257,4,130,1,11.01,11.01
O4200003258,1,3,1,23.47,23.47
O4200003258,2,26,2,8.61,17.22
O4200003258,3,190,1,10.41,10.41
O4200003259,1,191,1,20.56,20.56
O4200003259,2,52,2,7.95,15.9
O4200003259,3,71,1,21.84,21.84
O4200003260,1,33,1,12.37,12.37
O4200003260,2,34,1,5.37,5.37
O4200003260,3,25,1,23.69,23.69
O4200003261,1,173,1,8.76,8.76
O4200003262,1,46,1,26.86,26.86
O4200003262,2,17,1,17.34,17.34
O4200003263,1,130,1,11.01,11.01
O4200003264,1,114,1,9.55,9.55
O4200003264,2,22,1,4.31,4.31
O4200003265,1,61,1,22.66,22.66
O4200003265,2,166,1,16.57,16.57
O4200003265,3,159,1,3.77,3.77
O4200003265,4,64,1,13.87,13.87
O4200003266,1,180,1,17.27,17.27
O4200003266,2,114,1,11.9,11.9
O4200003266,3,38,1,22.27,22.27
O4200003266,4,49,3,7.68,23.04
O4200003266,5,187,2,7.03,14.06
O4200003266,6,22,1,4.14,4.14
O4200003266,7,165,1,14.57,14.57
O4200003267,1,180,1,16.73,16.73
O4200003267,2,183,1,1.13,1.13
O4200003267,3,115,4,8.99,35.96
O4200003270,1,188,1,12.92,12.92
O4200003270,2,156,1,24.76,24.76
O4200003270,3,23,5,12.27,61.35
O4200003270,4,121,1,2.15,2.15
O4200003270,5,162,1,10.91,10.91
O4200003271,1,128,1,27.2,27.2
O4200003271,2,20,5,9.68,48.4
O4200003272,1,192,1,12.48,12.48
O4200003272,2,172,1,25.09,25.09
O4200003272,3,1,1,8.16,8.16
O4200003272,4,99,4,10.41,41.64
O4200003273,1,191,4,18.3,73.2
O4200003273,2,171,1,14.68,14.68
O4200003273,3,50,2,15.9,31.8
O4200003273,4,146,1,11.04,11.04
O4200003273,5,11,1,15.72,15.72
O4200003274,1,114,1,11.78,11.78
O4200003275,1,70,1,5.21,5.21
O4200003275,2,91,1,22.57,22.57
O4200003276,1,156,2,25.54,51.08
O4200003276,2,130,3,11.86,35.58
O4200003276,3,163,1,11.6,11.6
O4200003277,1,150,1,14.01,14.01
O4200003277,2,82,1,19.04,19.04
O4200003277,3,164,4,11.04,44.16
O4200003277,4,107,1,14.4,14.4
O4200003278,1,187,4,6.96,27.84
